Date,Source_currency,Target_currency,Exchange_rate
2022-06-24,GBP,USD,1.22645
2022-06-24,GBP,EUR,1.161755
2022-06-24,GBP,AED,4.504879
2022-06-24,GBP,AFN,109.1545
2022-06-24,GBP,ALL,138.895955
2022-06-24,GBP,AMD,501.078899
2022-06-24,GBP,ANG,2.211322
2022-06-24,GBP,AOA,526.366091
2022-06-24,GBP,ARS,152.403735
2022-06-24,GBP,AUD,1.764852
2022-06-24,GBP,AWG,2.201478
2022-06-24,GBP,AZN,2.089834
2022-06-24,GBP,BAM,2.277291
2022-06-24,GBP,BBD,2.477374
2022-06-24,GBP,BDT,113.899961
2022-06-24,GBP,BGN,2.270712
2022-06-24,GBP,BHD,0.462469
2022-06-24,GBP,BIF,2498.278613
2022-06-24,GBP,BMD,1.22645
2022-06-24,GBP,BND,1.704033
2022-06-24,GBP,BOB,8.447664
2022-06-24,GBP,BRL,6.430896
2022-06-24,GBP,BSD,1.226986
2022-06-24,GBP,BTC,5.7875771e-05
2022-06-24,GBP,BTN,96.010865
2022-06-24,GBP,BWP,14.98138
2022-06-24,GBP,BYN,4.142143
2022-06-24,GBP,BYR,24038.419642
2022-06-24,GBP,BZD,2.473218
2022-06-24,GBP,CAD,1.581109
2022-06-24,GBP,CDF,2452.900407
2022-06-24,GBP,CHF,1.176413
2022-06-24,GBP,CLF,0.040797
2022-06-24,GBP,CLP,1125.72213
2022-06-24,GBP,CNY,8.20471
2022-06-24,GBP,COP,5075.663249
2022-06-24,GBP,CRC,848.282733
2022-06-24,GBP,CUC,1.22645
2022-06-24,GBP,CUP,32.500925
2022-06-24,GBP,CVE,128.716409
2022-06-24,GBP,CZK,28.738238
2022-06-24,GBP,DJF,217.965174
2022-06-24,GBP,DKK,8.645742
2022-06-24,GBP,DOP,66.915593
2022-06-24,GBP,DZD,178.81294
2022-06-24,GBP,EGP,23.029344
2022-06-24,GBP,ERN,18.396751
2022-06-24,GBP,ETB,63.665499
2022-06-24,GBP,FJD,2.682063
2022-06-24,GBP,FKP,1.007037
2022-06-24,GBP,GEL,3.606242
2022-06-24,GBP,GGP,1.007037
2022-06-24,GBP,GHS,9.780988
2022-06-24,GBP,GIP,1.007037
2022-06-24,GBP,GMD,66.228735
2022-06-24,GBP,GNF,10823.421525
2022-06-24,GBP,GTQ,9.50908
2022-06-24,GBP,GYD,256.865903
2022-06-24,GBP,HKD,9.626584
2022-06-24,GBP,HNL,30.085295
2022-06-24,GBP,HRK,8.747292
2022-06-24,GBP,HTG,141.715787
2022-06-24,GBP,HUF,466.333552
2022-06-24,GBP,IDR,18187.640004
2022-06-24,GBP,ILS,4.184942
2022-06-24,GBP,IMP,1.007037
2022-06-24,GBP,INR,95.972782
2022-06-24,GBP,IQD,1790.616973
2022-06-24,GBP,IRR,52062.802156
2022-06-24,GBP,ISK,162.333393
2022-06-24,GBP,JEP,1.007037
2022-06-24,GBP,JMD,185.493952
2022-06-24,GBP,JOD,0.869602
2022-06-24,GBP,JPY,165.828774
2022-06-24,GBP,KES,144.414957
2022-06-24,GBP,KGS,97.504496
2022-06-24,GBP,KHR,4985.519606
2022-06-24,GBP,KMF,572.568645
2022-06-24,GBP,KPW,1103.804792
2022-06-24,GBP,KRW,1581.250167
2022-06-24,GBP,KWD,0.375912
2022-06-24,GBP,KYD,1.022527
2022-06-24,GBP,KZT,573.319447
2022-06-24,GBP,LAK,18243.443906
2022-06-24,GBP,LBP,1867.840826
2022-06-24,GBP,LKR,441.71085
2022-06-24,GBP,LRD,186.420825
2022-06-24,GBP,LSL,19.402907
2022-06-24,GBP,LTL,3.621388
2022-06-24,GBP,LVL,0.741868
2022-06-24,GBP,LYD,5.905405
2022-06-24,GBP,MAD,12.2921
2022-06-24,GBP,MDL,23.583857
2022-06-24,GBP,MGA,4979.387351
2022-06-24,GBP,MKD,71.550186
2022-06-24,GBP,MMK,2271.742261
2022-06-24,GBP,MNT,3831.537179
2022-06-24,GBP,MOP,9.920326
2022-06-24,GBP,MRO,437.842433
2022-06-24,GBP,MUR,55.136101
2022-06-24,GBP,MVR,18.826471
2022-06-24,GBP,MWK,1250.370342
2022-06-24,GBP,MXN,24.364538
2022-06-24,GBP,MYR,5.39888
2022-06-24,GBP,MZN,78.284765
2022-06-24,GBP,NAD,19.402901
2022-06-24,GBP,NGN,508.96494
2022-06-24,GBP,NIO,43.968694
2022-06-24,GBP,NOK,12.084531
2022-06-24,GBP,NPR,153.61771
2022-06-24,GBP,NZD,1.93721
2022-06-24,GBP,OMR,0.472265
2022-06-24,GBP,PAB,1.226986
2022-06-24,GBP,PEN,4.642731
2022-06-24,GBP,PGK,4.326307
2022-06-24,GBP,PHP,67.329043
2022-06-24,GBP,PKR,255.596718
2022-06-24,GBP,PLN,5.443685
2022-06-24,GBP,PYG,8438.815133
2022-06-24,GBP,QAR,4.465551
2022-06-24,GBP,RON,5.744451
2022-06-24,GBP,RSD,136.479812
2022-06-24,GBP,RUB,66.473471
2022-06-24,GBP,RWF,1262.630256
2022-06-24,GBP,SAR,4.602384
2022-06-24,GBP,SBD,9.999634
2022-06-24,GBP,SCR,16.022586
2022-06-24,GBP,SDG,561.105378
2022-06-24,GBP,SEK,12.429243
2022-06-24,GBP,SGD,1.704484
2022-06-24,GBP,SHP,1.689317
2022-06-24,GBP,SLL,16146.214425
2022-06-24,GBP,SOS,716.864511
2022-06-24,GBP,SRD,26.967229
2022-06-24,GBP,STD,25385.038429
2022-06-24,GBP,SVC,10.736415
2022-06-24,GBP,SYP,3081.492826
2022-06-24,GBP,SZL,19.415157
2022-06-24,GBP,THB,43.450717
2022-06-24,GBP,TJS,12.147191
2022-06-24,GBP,TMT,4.292575
2022-06-24,GBP,TND,3.798934
2022-06-24,GBP,TOP,2.874845
2022-06-24,GBP,TRY,20.710084
2022-06-24,GBP,TTD,8.339147
2022-06-24,GBP,TWD,36.438447
2022-06-24,GBP,TZS,2861.308219
2022-06-24,GBP,UAH,36.217613
2022-06-24,GBP,UGX,4607.374341
2022-06-24,GBP,UYU,48.901279
2022-06-24,GBP,UZS,13300.850462
2022-06-24,GBP,VEF,262252072276.85062
2022-06-24,GBP,VND,28517.414975
2022-06-24,GBP,VUV,142.526774
2022-06-24,GBP,WST,3.243619
2022-06-24,GBP,XAF,763.766769
2022-06-24,GBP,XAG,0.057968
2022-06-24,GBP,XAU,0.000671
2022-06-24,GBP,XCD,3.314543
2022-06-24,GBP,XDR,0.92019
2022-06-24,GBP,XOF,763.469531
2022-06-24,GBP,XPF,139.294103
2022-06-24,GBP,YER,306.919554
2022-06-24,GBP,ZAR,19.381471
2022-06-24,GBP,ZMK,11039.525982
2022-06-24,GBP,ZMW,20.914126
2022-06-24,GBP,ZWL,394.916394
2022-06-25,GBP,USD,1.22645
2022-06-25,GBP,EUR,1.161755
2022-06-25,GBP,AED,4.504879
2022-06-25,GBP,AFN,109.1545
2022-06-25,GBP,ALL,138.895955
2022-06-25,GBP,AMD,501.078899
2022-06-25,GBP,ANG,2.211322
2022-06-25,GBP,AOA,526.366091
2022-06-25,GBP,ARS,152.403735
2022-06-25,GBP,AUD,1.764852
2022-06-25,GBP,AWG,2.201478
2022-06-25,GBP,AZN,2.089834
2022-06-25,GBP,BAM,2.277291
2022-06-25,GBP,BBD,2.477374
2022-06-25,GBP,BDT,113.899961
2022-06-25,GBP,BGN,2.270712
2022-06-25,GBP,BHD,0.462469
2022-06-25,GBP,BIF,2498.278613
2022-06-25,GBP,BMD,1.22645
2022-06-25,GBP,BND,1.704033
2022-06-25,GBP,BOB,8.447664
2022-06-25,GBP,BRL,6.430896
2022-06-25,GBP,BSD,1.226986
2022-06-25,GBP,BTC,5.7028287e-05
2022-06-25,GBP,BTN,96.010865
2022-06-25,GBP,BWP,14.98138
2022-06-25,GBP,BYN,4.142143
2022-06-25,GBP,BYR,24038.419642
2022-06-25,GBP,BZD,2.473218
2022-06-25,GBP,CAD,1.581109
2022-06-25,GBP,CDF,2452.900407
2022-06-25,GBP,CHF,1.176413
2022-06-25,GBP,CLF,0.040797
2022-06-25,GBP,CLP,1125.72213
2022-06-25,GBP,CNY,8.20471
2022-06-25,GBP,COP,5075.663249
2022-06-25,GBP,CRC,848.282733
2022-06-25,GBP,CUC,1.22645
2022-06-25,GBP,CUP,32.500925
2022-06-25,GBP,CVE,128.716409
2022-06-25,GBP,CZK,28.738238
2022-06-25,GBP,DJF,217.965174
2022-06-25,GBP,DKK,8.645742
2022-06-25,GBP,DOP,66.915593
2022-06-25,GBP,DZD,178.81294
2022-06-25,GBP,EGP,23.029344
2022-06-25,GBP,ERN,18.396751
2022-06-25,GBP,ETB,63.665499
2022-06-25,GBP,FJD,2.682063
2022-06-25,GBP,FKP,1.007037
2022-06-25,GBP,GEL,3.606242
2022-06-25,GBP,GGP,1.007037
2022-06-25,GBP,GHS,9.780988
2022-06-25,GBP,GIP,1.007037
2022-06-25,GBP,GMD,66.228735
2022-06-25,GBP,GNF,10823.421525
2022-06-25,GBP,GTQ,9.50908
2022-06-25,GBP,GYD,256.865903
2022-06-25,GBP,HKD,9.626584
2022-06-25,GBP,HNL,30.085295
2022-06-25,GBP,HRK,8.747292
2022-06-25,GBP,HTG,141.715787
2022-06-25,GBP,HUF,466.333552
2022-06-25,GBP,IDR,18187.640004
2022-06-25,GBP,ILS,4.184942
2022-06-25,GBP,IMP,1.007037
2022-06-25,GBP,INR,95.972782
2022-06-25,GBP,IQD,1790.616973
2022-06-25,GBP,IRR,52062.802156
2022-06-25,GBP,ISK,162.333393
2022-06-25,GBP,JEP,1.007037
2022-06-25,GBP,JMD,185.493952
2022-06-25,GBP,JOD,0.869602
2022-06-25,GBP,JPY,165.828774
2022-06-25,GBP,KES,144.414957
2022-06-25,GBP,KGS,97.504496
2022-06-25,GBP,KHR,4985.519606
2022-06-25,GBP,KMF,572.568645
2022-06-25,GBP,KPW,1103.804792
2022-06-25,GBP,KRW,1581.250167
2022-06-25,GBP,KWD,0.375912
2022-06-25,GBP,KYD,1.022527
2022-06-25,GBP,KZT,573.319447
2022-06-25,GBP,LAK,18243.443906
2022-06-25,GBP,LBP,1867.840826
2022-06-25,GBP,LKR,441.71085
2022-06-25,GBP,LRD,186.420825
2022-06-25,GBP,LSL,19.402907
2022-06-25,GBP,LTL,3.621388
2022-06-25,GBP,LVL,0.741868
2022-06-25,GBP,LYD,5.905405
2022-06-25,GBP,MAD,12.2921
2022-06-25,GBP,MDL,23.583857
2022-06-25,GBP,MGA,4979.387351
2022-06-25,GBP,MKD,71.550186
2022-06-25,GBP,MMK,2271.742261
2022-06-25,GBP,MNT,3831.537179
2022-06-25,GBP,MOP,9.920326
2022-06-25,GBP,MRO,437.842433
2022-06-25,GBP,MUR,55.136101
2022-06-25,GBP,MVR,18.826471
2022-06-25,GBP,MWK,1250.370342
2022-06-25,GBP,MXN,24.364538
2022-06-25,GBP,MYR,5.39888
2022-06-25,GBP,MZN,78.284765
2022-06-25,GBP,NAD,19.402901
2022-06-25,GBP,NGN,508.96494
2022-06-25,GBP,NIO,43.968694
2022-06-25,GBP,NOK,12.084531
2022-06-25,GBP,NPR,153.61771
2022-06-25,GBP,NZD,1.93721
2022-06-25,GBP,OMR,0.472265
2022-06-25,GBP,PAB,1.226986
2022-06-25,GBP,PEN,4.642731
2022-06-25,GBP,PGK,4.326307
2022-06-25,GBP,PHP,67.329043
2022-06-25,GBP,PKR,255.596718
2022-06-25,GBP,PLN,5.443685
2022-06-25,GBP,PYG,8438.815133
2022-06-25,GBP,QAR,4.465551
2022-06-25,GBP,RON,5.744451
2022-06-25,GBP,RSD,136.479812
2022-06-25,GBP,RUB,66.473471
2022-06-25,GBP,RWF,1262.630256
2022-06-25,GBP,SAR,4.602384
2022-06-25,GBP,SBD,9.999634
2022-06-25,GBP,SCR,16.022586
2022-06-25,GBP,SDG,561.105378
2022-06-25,GBP,SEK,12.429243
2022-06-25,GBP,SGD,1.704484
2022-06-25,GBP,SHP,1.689317
2022-06-25,GBP,SLL,16146.214425
2022-06-25,GBP,SOS,716.864511
2022-06-25,GBP,SRD,26.967229
2022-06-25,GBP,STD,25385.038429
2022-06-25,GBP,SVC,10.736415
2022-06-25,GBP,SYP,3081.492826
2022-06-25,GBP,SZL,19.415157
2022-06-25,GBP,THB,43.450717
2022-06-25,GBP,TJS,12.147191
2022-06-25,GBP,TMT,4.292575
2022-06-25,GBP,TND,3.798934
2022-06-25,GBP,TOP,2.874845
2022-06-25,GBP,TRY,20.710084
2022-06-25,GBP,TTD,8.339147
2022-06-25,GBP,TWD,36.438447
2022-06-25,GBP,TZS,2861.308219
2022-06-25,GBP,UAH,36.217613
2022-06-25,GBP,UGX,4607.374341
2022-06-25,GBP,UYU,48.901279
2022-06-25,GBP,UZS,13300.850462
2022-06-25,GBP,VEF,262252072276.85062
2022-06-25,GBP,VND,28517.414975
2022-06-25,GBP,VUV,142.526774
2022-06-25,GBP,WST,3.243619
2022-06-25,GBP,XAF,763.766769
2022-06-25,GBP,XAG,0.057968
2022-06-25,GBP,XAU,0.000671
2022-06-25,GBP,XCD,3.314543
2022-06-25,GBP,XDR,0.92019
2022-06-25,GBP,XOF,763.469531
2022-06-25,GBP,XPF,139.294103
2022-06-25,GBP,YER,306.919554
2022-06-25,GBP,ZAR,19.381471
2022-06-25,GBP,ZMK,11039.525982
2022-06-25,GBP,ZMW,20.914126
2022-06-25,GBP,ZWL,394.916394
2022-06-26,GBP,USD,1.228192
2022-06-26,GBP,EUR,1.162428
2022-06-26,GBP,AED,4.51114
2022-06-26,GBP,AFN,109.309453
2022-06-26,GBP,ALL,139.092969
2022-06-26,GBP,AMD,501.789846
2022-06-26,GBP,ANG,2.214463
2022-06-26,GBP,AOA,527.11369
2022-06-26,GBP,ARS,152.448318
2022-06-26,GBP,AUD,1.768959
2022-06-26,GBP,AWG,2.204604
2022-06-26,GBP,AZN,2.087959
2022-06-26,GBP,BAM,2.280526
2022-06-26,GBP,BBD,2.480893
2022-06-26,GBP,BDT,114.061734
2022-06-26,GBP,BGN,2.273937
2022-06-26,GBP,BHD,0.463126
2022-06-26,GBP,BIF,2501.826935
2022-06-26,GBP,BMD,1.228192
2022-06-26,GBP,BND,1.706454
2022-06-26,GBP,BOB,8.459662
2022-06-26,GBP,BRL,6.439286
2022-06-26,GBP,BSD,1.228728
2022-06-26,GBP,BTC,5.83776e-05
2022-06-26,GBP,BTN,96.14723
2022-06-26,GBP,BWP,15.002658
2022-06-26,GBP,BYN,4.148026
2022-06-26,GBP,BYR,24072.561578
2022-06-26,GBP,BZD,2.476731
2022-06-26,GBP,CAD,1.584091
2022-06-26,GBP,CDF,2456.383908
2022-06-26,GBP,CHF,1.175816
2022-06-26,GBP,CLF,0.040855
2022-06-26,GBP,CLP,1127.320442
2022-06-26,GBP,CNY,8.216354
2022-06-26,GBP,COP,5085.328633
2022-06-26,GBP,CRC,849.487555
2022-06-26,GBP,CUC,1.228192
2022-06-26,GBP,CUP,32.547086
2022-06-26,GBP,CVE,128.898545
2022-06-26,GBP,CZK,28.747015
2022-06-26,GBP,DJF,218.274537
2022-06-26,GBP,DKK,8.649517
2022-06-26,GBP,DOP,67.010183
2022-06-26,GBP,DZD,179.066909
2022-06-26,GBP,EGP,23.036708
2022-06-26,GBP,ERN,18.42288
2022-06-26,GBP,ETB,63.755276
2022-06-26,GBP,FJD,2.685872
2022-06-26,GBP,FKP,1.008467
2022-06-26,GBP,GEL,3.611157
2022-06-26,GBP,GGP,1.008467
2022-06-26,GBP,GHS,9.794899
2022-06-26,GBP,GIP,1.008467
2022-06-26,GBP,GMD,66.322518
2022-06-26,GBP,GNF,10838.793807
2022-06-26,GBP,GTQ,9.522586
2022-06-26,GBP,GYD,257.230732
2022-06-26,GBP,HKD,9.640342
2022-06-26,GBP,HNL,30.127784
2022-06-26,GBP,HRK,8.759714
2022-06-26,GBP,HTG,141.917066
2022-06-26,GBP,HUF,465.988349
2022-06-26,GBP,IDR,18236.193588
2022-06-26,GBP,ILS,4.190456
2022-06-26,GBP,IMP,1.008467
2022-06-26,GBP,INR,96.10915
2022-06-26,GBP,IQD,1793.160199
2022-06-26,GBP,IRR,52136.747176
2022-06-26,GBP,ISK,162.403367
2022-06-26,GBP,JEP,1.008467
2022-06-26,GBP,JMD,185.75741
2022-06-26,GBP,JOD,0.87079
2022-06-26,GBP,JPY,165.886355
2022-06-26,GBP,KES,144.619248
2022-06-26,GBP,KGS,97.64298
2022-06-26,GBP,KHR,4992.600689
2022-06-26,GBP,KMF,573.38144
2022-06-26,GBP,KPW,1105.372534
2022-06-26,GBP,KRW,1583.495437
2022-06-26,GBP,KWD,0.376442
2022-06-26,GBP,KYD,1.023979
2022-06-26,GBP,KZT,574.133737
2022-06-26,GBP,LAK,18269.355504
2022-06-26,GBP,LBP,1870.493734
2022-06-26,GBP,LKR,442.338215
2022-06-26,GBP,LRD,186.685154
2022-06-26,GBP,LSL,19.429817
2022-06-26,GBP,LTL,3.626531
2022-06-26,GBP,LVL,0.742921
2022-06-26,GBP,LYD,5.913767
2022-06-26,GBP,MAD,12.309553
2022-06-26,GBP,MDL,23.617354
2022-06-26,GBP,MGA,4986.459065
2022-06-26,GBP,MKD,71.651809
2022-06-26,GBP,MMK,2274.968832
2022-06-26,GBP,MNT,3836.979138
2022-06-26,GBP,MOP,9.934416
2022-06-26,GBP,MRO,438.464303
2022-06-26,GBP,MUR,55.207477
2022-06-26,GBP,MVR,18.852387
2022-06-26,GBP,MWK,1252.141131
2022-06-26,GBP,MXN,24.43645
2022-06-26,GBP,MYR,5.406499
2022-06-26,GBP,MZN,78.395586
2022-06-26,GBP,NAD,19.429906
2022-06-26,GBP,NGN,509.687367
2022-06-26,GBP,NIO,44.030418
2022-06-26,GBP,NOK,12.082977
2022-06-26,GBP,NPR,153.835894
2022-06-26,GBP,NZD,1.945332
2022-06-26,GBP,OMR,0.472936
2022-06-26,GBP,PAB,1.228728
2022-06-26,GBP,PEN,4.649319
2022-06-26,GBP,PGK,4.332441
2022-06-26,GBP,PHP,67.428925
2022-06-26,GBP,PKR,255.952647
2022-06-26,GBP,PLN,5.449549
2022-06-26,GBP,PYG,8450.800842
2022-06-26,GBP,QAR,4.471882
2022-06-26,GBP,RON,5.746658
2022-06-26,GBP,RSD,136.673342
2022-06-26,GBP,RUB,65.594035
2022-06-26,GBP,RWF,1264.423579
2022-06-26,GBP,SAR,4.609772
2022-06-26,GBP,SBD,10.013836
2022-06-26,GBP,SCR,16.045343
2022-06-26,GBP,SDG,561.900058
2022-06-26,GBP,SEK,12.427497
2022-06-26,GBP,SGD,1.701777
2022-06-26,GBP,SHP,1.691705
2022-06-26,GBP,SLL,16169.146775
2022-06-26,GBP,SOS,717.90726
2022-06-26,GBP,SRD,27.005452
2022-06-26,GBP,STD,25421.092978
2022-06-26,GBP,SVC,10.751664
2022-06-26,GBP,SYP,3085.869492
2022-06-26,GBP,SZL,19.441901
2022-06-26,GBP,THB,43.552115
2022-06-26,GBP,TJS,12.164443
2022-06-26,GBP,TMT,4.298672
2022-06-26,GBP,TND,3.804323
2022-06-26,GBP,TOP,2.878884
2022-06-26,GBP,TRY,20.478748
2022-06-26,GBP,TTD,8.350991
2022-06-26,GBP,TWD,36.488393
2022-06-26,GBP,TZS,2865.371724
2022-06-26,GBP,UAH,36.269053
2022-06-26,GBP,UGX,4613.918227
2022-06-26,GBP,UYU,48.970733
2022-06-26,GBP,UZS,13319.741775
2022-06-26,GBP,VEF,262624550743.45264
2022-06-26,GBP,VND,28557.91846
2022-06-26,GBP,VUV,142.729206
2022-06-26,GBP,WST,3.248226
2022-06-26,GBP,XAF,764.851552
2022-06-26,GBP,XAG,0.058082
2022-06-26,GBP,XAU,0.000671
2022-06-26,GBP,XCD,3.31925
2022-06-26,GBP,XDR,0.921497
2022-06-26,GBP,XOF,764.545532
2022-06-26,GBP,XPF,139.491894
2022-06-26,GBP,YER,307.35517
2022-06-26,GBP,ZAR,19.405306
2022-06-26,GBP,ZMK,11055.201917
2022-06-26,GBP,ZMW,20.943831
2022-06-26,GBP,ZWL,395.477296
2022-06-27,GBP,USD,1.22669
2022-06-27,GBP,EUR,1.159381
2022-06-27,GBP,AED,4.505753
2022-06-27,GBP,AFN,109.788912
2022-06-27,GBP,ALL,138.130251
2022-06-27,GBP,AMD,502.500939
2022-06-27,GBP,ANG,2.211334
2022-06-27,GBP,AOA,524.54783
2022-06-27,GBP,ARS,152.917369
2022-06-27,GBP,AUD,1.772119
2022-06-27,GBP,AWG,2.204975
2022-06-27,GBP,AZN,2.086161
2022-06-27,GBP,BAM,2.267222
2022-06-27,GBP,BBD,2.477468
2022-06-27,GBP,BDT,114.052046
2022-06-27,GBP,BGN,2.268278
2022-06-27,GBP,BHD,0.462499
2022-06-27,GBP,BIF,2498.76712
2022-06-27,GBP,BMD,1.22669
2022-06-27,GBP,BND,1.698973
2022-06-27,GBP,BOB,8.435782
2022-06-27,GBP,BRL,6.425772
2022-06-27,GBP,BSD,1.227026
2022-06-27,GBP,BTC,5.9254331e-05
2022-06-27,GBP,BTN,96.044158
2022-06-27,GBP,BWP,14.972615
2022-06-27,GBP,BYN,4.143042
2022-06-27,GBP,BYR,24043.120058
2022-06-27,GBP,BZD,2.473295
2022-06-27,GBP,CAD,1.578934
2022-06-27,GBP,CDF,2456.441853
2022-06-27,GBP,CHF,1.173163
2022-06-27,GBP,CLF,0.040926
2022-06-27,GBP,CLP,1129.278641
2022-06-27,GBP,CNY,8.208763
2022-06-27,GBP,COP,5069.700401
2022-06-27,GBP,CRC,847.581085
2022-06-27,GBP,CUC,1.22669
2022-06-27,GBP,CUP,32.50728
2022-06-27,GBP,CVE,128.004972
2022-06-27,GBP,CZK,28.662783
2022-06-27,GBP,DJF,218.007247
2022-06-27,GBP,DKK,8.626242
2022-06-27,GBP,DOP,67.038989
2022-06-27,GBP,DZD,178.860019
2022-06-27,GBP,EGP,23.030071
2022-06-27,GBP,ERN,18.400348
2022-06-27,GBP,ETB,63.677172
2022-06-27,GBP,FJD,2.687185
2022-06-27,GBP,FKP,1.007234
2022-06-27,GBP,GEL,3.606365
2022-06-27,GBP,GGP,1.007234
2022-06-27,GBP,GHS,9.75257
2022-06-27,GBP,GIP,1.007234
2022-06-27,GBP,GMD,66.351778
2022-06-27,GBP,GNF,10819.404242
2022-06-27,GBP,GTQ,9.512378
2022-06-27,GBP,GYD,256.709938
2022-06-27,GBP,HKD,9.625651
2022-06-27,GBP,HNL,30.115157
2022-06-27,GBP,HRK,8.730716
2022-06-27,GBP,HTG,141.106422
2022-06-27,GBP,HUF,466.877238
2022-06-27,GBP,IDR,18173.40937
2022-06-27,GBP,ILS,4.196632
2022-06-27,GBP,IMP,1.007234
2022-06-27,GBP,INR,96.223204
2022-06-27,GBP,IQD,1790.967106
2022-06-27,GBP,IRR,51950.313015
2022-06-27,GBP,ISK,161.971998
2022-06-27,GBP,JEP,1.007234
2022-06-27,GBP,JMD,185.160943
2022-06-27,GBP,JOD,0.869718
2022-06-27,GBP,JPY,166.143143
2022-06-27,GBP,KES,144.477776
2022-06-27,GBP,KGS,97.522211
2022-06-27,GBP,KHR,4987.720459
2022-06-27,GBP,KMF,569.950818
2022-06-27,GBP,KPW,1104.020627
2022-06-27,GBP,KRW,1578.16711
2022-06-27,GBP,KWD,0.376152
2022-06-27,GBP,KYD,1.022551
2022-06-27,GBP,KZT,566.217133
2022-06-27,GBP,LAK,18247.010317
2022-06-27,GBP,LBP,1866.287333
2022-06-27,GBP,LKR,441.733758
2022-06-27,GBP,LRD,187.068794
2022-06-27,GBP,LSL,19.431187
2022-06-27,GBP,LTL,3.622096
2022-06-27,GBP,LVL,0.742013
2022-06-27,GBP,LYD,5.900408
2022-06-27,GBP,MAD,12.325165
2022-06-27,GBP,MDL,23.570723
2022-06-27,GBP,MGA,4985.87912
2022-06-27,GBP,MKD,71.426378
2022-06-27,GBP,MMK,2271.860158
2022-06-27,GBP,MNT,3832.286388
2022-06-27,GBP,MOP,9.916551
2022-06-27,GBP,MRO,437.928047
2022-06-27,GBP,MUR,55.142808
2022-06-27,GBP,MVR,18.829842
2022-06-27,GBP,MWK,1250.693247
2022-06-27,GBP,MXN,24.433082
2022-06-27,GBP,MYR,5.402359
2022-06-27,GBP,MZN,78.299652
2022-06-27,GBP,NAD,19.430502
2022-06-27,GBP,NGN,509.076003
2022-06-27,GBP,NIO,43.988863
2022-06-27,GBP,NOK,12.017763
2022-06-27,GBP,NPR,153.671826
2022-06-27,GBP,NZD,1.949186
2022-06-27,GBP,OMR,0.472285
2022-06-27,GBP,PAB,1.227026
2022-06-27,GBP,PEN,4.630682
2022-06-27,GBP,PGK,4.318068
2022-06-27,GBP,PHP,67.35802
2022-06-27,GBP,PKR,254.046766
2022-06-27,GBP,PLN,5.431108
2022-06-27,GBP,PYG,8428.511448
2022-06-27,GBP,QAR,4.466401
2022-06-27,GBP,RON,5.731467
2022-06-27,GBP,RSD,136.193278
2022-06-27,GBP,RUB,65.167874
2022-06-27,GBP,RWF,1255.517009
2022-06-27,GBP,SAR,4.604319
2022-06-27,GBP,SBD,10.00975
2022-06-27,GBP,SCR,15.863413
2022-06-27,GBP,SDG,559.983135
2022-06-27,GBP,SEK,12.372172
2022-06-27,GBP,SGD,1.699505
2022-06-27,GBP,SHP,1.689642
2022-06-27,GBP,SLL,16155.504422
2022-06-27,GBP,SOS,716.999059
2022-06-27,GBP,SRD,27.201852
2022-06-27,GBP,STD,25390.002159
2022-06-27,GBP,SVC,10.736622
2022-06-27,GBP,SYP,3082.095374
2022-06-27,GBP,SZL,19.431026
2022-06-27,GBP,THB,43.395993
2022-06-27,GBP,TJS,12.975872
2022-06-27,GBP,TMT,4.305681
2022-06-27,GBP,TND,3.757962
2022-06-27,GBP,TOP,2.865918
2022-06-27,GBP,TRY,20.324779
2022-06-27,GBP,TTD,8.339372
2022-06-27,GBP,TWD,36.14748
2022-06-27,GBP,TZS,2860.640362
2022-06-27,GBP,UAH,36.250184
2022-06-27,GBP,UGX,4601.260448
2022-06-27,GBP,UYU,48.754609
2022-06-27,GBP,UZS,13291.184144
2022-06-27,GBP,VEF,262303352429.70203
2022-06-27,GBP,VND,28517.471099
2022-06-27,GBP,VUV,142.554643
2022-06-27,GBP,WST,3.244253
2022-06-27,GBP,XAF,760.40764
2022-06-27,GBP,XAG,0.057972
2022-06-27,GBP,XAU,0.000673
2022-06-27,GBP,XCD,3.315191
2022-06-27,GBP,XDR,0.918461
2022-06-27,GBP,XOF,759.934791
2022-06-27,GBP,XPF,138.800302
2022-06-27,GBP,YER,306.978517
2022-06-27,GBP,ZAR,19.458119
2022-06-27,GBP,ZMK,11041.678641
2022-06-27,GBP,ZMW,20.950821
2022-06-27,GBP,ZWL,394.993615
2022-06-28,GBP,USD,1.21891
2022-06-28,GBP,EUR,1.158306
2022-06-28,GBP,AED,4.477181
2022-06-28,GBP,AFN,107.652247
2022-06-28,GBP,ALL,137.674097
2022-06-28,GBP,AMD,497.790621
2022-06-28,GBP,ANG,2.197185
2022-06-28,GBP,AOA,521.761567
2022-06-28,GBP,ARS,152.193356
2022-06-28,GBP,AUD,1.765436
2022-06-28,GBP,AWG,2.190991
2022-06-28,GBP,AZN,2.075065
2022-06-28,GBP,BAM,2.254036
2022-06-28,GBP,BBD,2.461561
2022-06-28,GBP,BDT,113.926526
2022-06-28,GBP,BGN,2.265204
2022-06-28,GBP,BHD,0.459472
2022-06-28,GBP,BIF,2508.916235
2022-06-28,GBP,BMD,1.21891
2022-06-28,GBP,BND,1.690074
2022-06-28,GBP,BOB,8.393671
2022-06-28,GBP,BRL,6.421343
2022-06-28,GBP,BSD,1.219083
2022-06-28,GBP,BTC,6.0150059e-05
2022-06-28,GBP,BTN,95.973035
